# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=505698096
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-29.4909,0.259613,1.79046,1,1,0,30.2364,-0.205989
-30.4393,0.914581,0.357676,1,3,0,31.2391,-0.391389
-30.0926,1,0.51734,1,1,0,30.4207,-0.337464
-29.7027,0.895668,0.957988,2,3,0,30.6089,0.175399
-29.5325,1,1.29361,1,1,0,29.8662,0.13221
-29.8126,0.155634,2.35427,1,3,1,30.5581,-0.28533
-29.3094,0.979101,0.372228,1,3,0,30.2874,-0.134766
-29.3459,0.958155,0.638682,1,3,0,29.6562,0.0667644
-29.2298,1,1.02347,1,1,0,29.2892,-0.0216491
-29.2298,0.839705,1.83012,1,1,0,29.266,-0.0216491
-29.2298,3.75707e-17,2.07381,1,1,0,31.1408,-0.0216491
-29.2647,0.99727,0.230702,2,7,0,29.4006,-0.105822
-29.8531,0.922355,0.408648,1,3,0,30.5098,-0.293542
-29.2297,0.960426,0.585032,1,3,0,30.2713,-0.0220299
-29.2297,0.564485,0.922543,1,3,0,30.5285,-0.0220299
-29.3908,0.974353,0.501333,2,5,0,29.5075,0.0855705
-29.3908,0.868732,0.815247,1,1,0,29.6962,0.0855705
-29.2661,0.998469,0.99646,2,3,0,29.3581,0.0208422
-29.2661,0.00790384,1.70302,1,1,0,29.6521,0.0208422
-29.2271,0.99837,0.222233,2,7,0,29.3867,-0.0565501
-29.2475,0.997979,0.380918,2,7,0,29.273,-0.0902052
-29.4606,0.876226,0.646867,2,3,0,30.2383,0.110322
-29.6187,0.750084,0.800813,2,3,0,30.896,0.15527
-29.6187,0.932759,0.719899,1,1,0,29.873,0.15527
